timestamp,item_id,user_answer,user_id,content_type,bundle_id,answered_correctly,content_id,elapsed_time,bundle_had_explanation,prior_question_elapsed_time,cumulative_correct_answers,recent_accuracy,cumulative_explanations_seen,cumulative_lectures_seen,cumulative_responses_by_bundle
1568088457798,q308,a,u10391,q,b308,1.0,308,16000.0,False,20000.0,81.0,0.8,125,0,1.0
1568088466533,e308,-1,u10391,e,b308,-1.0,308,-1.0,,,,,126,0,
1568088483319,q1142,c,u10391,q,b1142,0.0,1142,17000.0,False,16000.0,81.0,0.8,126,0,1.0
1568088499463,e1142,-1,u10391,e,b1142,-1.0,1142,-1.0,,,,,127,0,
1568088517054,q970,b,u10391,q,b970,1.0,970,18000.0,False,17000.0,82.0,0.8,127,0,1.0
1568088525495,e970,-1,u10391,e,b970,-1.0,970,-1.0,,,,,128,0,
1568088542717,q655,c,u10391,q,b655,0.0,655,17000.0,False,18000.0,82.0,0.6,128,0,1.0
1568088552089,e655,-1,u10391,e,b655,-1.0,655,-1.0,,,,,129,0,
1568088571893,q254,a,u10391,q,b254,1.0,254,20000.0,False,17000.0,83.0,0.6,129,0,1.0
1568088583627,e254,-1,u10391,e,b254,-1.0,254,-1.0,,,,,130,0,
1568089689082,q6319,d,u10391,q,b4851,1.0,6319,20000.0,False,20000.0,84.0,0.6,130,0,1.0
1568089698733,e4851,-1,u10391,e,b4851,-1.0,4851,-1.0,,,,,131,0,
1568089718070,q9447,c,u10391,q,b6798,0.0,9447,20000.0,False,20000.0,84.0,0.6,131,0,1.0
1568089756273,e6798,-1,u10391,e,b6798,-1.0,6798,-1.0,,,,,132,0,
1568089773973,q5248,a,u10391,q,b3780,1.0,5248,18000.0,False,20000.0,85.0,0.6,132,0,1.0
1568089799143,e3780,-1,u10391,e,b3780,-1.0,3780,-1.0,,,,,133,0,
1568089818652,q4199,a,u10391,q,b2731,0.0,4199,21000.0,False,18000.0,85.0,0.6,133,0,1.0
1568089859248,e2731,-1,u10391,e,b2731,-1.0,2731,-1.0,,,,,134,0,
1568089905358,q6494,c,u10391,q,b5026,1.0,6494,47000.0,False,21000.0,86.0,0.6,134,0,1.0
1568089919166,e5026,-1,u10391,e,b5026,-1.0,5026,-1.0,,,,,135,0,
1568089942705,q9073,a,u10391,q,b6424,0.0,9073,24000.0,False,47000.0,86.0,0.4,135,0,1.0
1568089984790,e6424,-1,u10391,e,b6424,-1.0,6424,-1.0,,,,,136,0,
1568090002684,q4471,d,u10391,q,b3003,1.0,4471,21000.0,False,24000.0,87.0,0.6,136,0,1.0
1568090031908,e3003,-1,u10391,e,b3003,-1.0,3003,-1.0,,,,,137,0,
1568090052552,q6337,d,u10391,q,b4869,1.0,6337,21000.0,False,21000.0,88.0,0.6,137,0,1.0
1568090074320,e4869,-1,u10391,e,b4869,-1.0,4869,-1.0,,,,,138,0,
1568090103027,q5057,b,u10391,q,b3589,1.0,5057,31000.0,False,21000.0,89.0,0.8,138,0,1.0
1568090117109,e3589,-1,u10391,e,b3589,-1.0,3589,-1.0,,,,,139,0,
1568090124796,q9807,d,u10391,q,b7158,0.0,9807,17000.0,False,31000.0,89.0,0.6,139,0,1.0
1568090165577,e7158,-1,u10391,e,b7158,-1.0,7158,-1.0,,,,,140,0,
1568090204992,q4528,c,u10391,q,b3060,1.0,4528,40000.0,False,17000.0,90.0,0.8,140,0,1.0
1568090238865,e3060,-1,u10391,e,b3060,-1.0,3060,-1.0,,,,,141,0,
1568090267633,q4530,b,u10391,q,b3062,0.0,4530,37000.0,False,40000.0,90.0,0.6,141,0,1.0
1568090307356,e3062,-1,u10391,e,b3062,-1.0,3062,-1.0,,,,,142,0,
1568090327331,q9594,b,u10391,q,b6945,1.0,9594,20000.0,False,37000.0,91.0,0.6,142,0,1.0
1568090921345,e6945,-1,u10391,e,b6945,-1.0,6945,-1.0,,,,,143,0,
1568095835694,q9440,b,u10391,q,b6791,1.0,9440,22000.0,False,20000.0,92.0,0.6,143,0,1.0
1568095847863,e6791,-1,u10391,e,b6791,-1.0,6791,-1.0,,,,,144,0,
1568095855751,q3772,c,u10391,q,b2304,0.0,3772,8000.0,False,22000.0,92.0,0.6,144,0,1.0
1568095855751,q3772,c,u10391,q,b2304,0.0,3772,34000.0,False,21000.0,92.0,0.4,144,0,2.0
1568095877914,e2304,-1,u10391,e,b2304,-1.0,2304,-1.0,,,,,145,0,
1568095924011,q8414,a,u10391,q,b5765,1.0,8414,47000.0,False,21000.0,93.0,0.6,145,0,1.0
1568095942423,e5765,-1,u10391,e,b5765,-1.0,5765,-1.0,,,,,146,0,
1568095979977,q4828,d,u10391,q,b3360,0.0,4828,38000.0,False,47000.0,93.0,0.4,146,0,1.0
1568095998489,e3360,-1,u10391,e,b3360,-1.0,3360,-1.0,,,,,147,0,
1568096031329,q8774,c,u10391,q,b6125,0.0,8774,33000.0,False,38000.0,93.0,0.2,147,0,1.0
1568096049807,e6125,-1,u10391,e,b6125,-1.0,6125,-1.0,,,,,148,0,
1568096063437,q6417,d,u10391,q,b4949,1.0,6417,14000.0,False,33000.0,94.0,0.4,148,0,1.0
1568096073076,e4949,-1,u10391,e,b4949,-1.0,4949,-1.0,,,,,149,0,
1568096083019,q4402,a,u10391,q,b2934,1.0,4402,10000.0,False,14000.0,95.0,0.6,149,0,1.0
1568096124212,e2934,-1,u10391,e,b2934,-1.0,2934,-1.0,,,,,150,0,
1568096146387,q4481,a,u10391,q,b3013,1.0,4481,22000.0,False,10000.0,96.0,0.6,150,0,1.0
1568096155096,e3013,-1,u10391,e,b3013,-1.0,3013,-1.0,,,,,151,0,
1568096187002,q10195,b,u10391,q,b7546,1.0,10195,33000.0,False,22000.0,97.0,0.8,151,0,1.0
1568096191543,e7546,-1,u10391,e,b7546,-1.0,7546,-1.0,,,,,152,0,
1568096198328,e7546,-1,u10391,e,b7546,-1.0,7546,-1.0,,,,,153,0,
1568096214660,q6047,d,u10391,q,b4579,1.0,6047,17000.0,False,33000.0,98.0,1.0,153,0,1.0
1568096244802,e4579,-1,u10391,e,b4579,-1.0,4579,-1.0,,,,,154,0,
1568096273234,q5553,b,u10391,q,b4085,1.0,5553,28000.0,False,17000.0,99.0,1.0,154,0,1.0
1568096277797,e4085,-1,u10391,e,b4085,-1.0,4085,-1.0,,,,,155,0,
1568096290423,e4085,-1,u10391,e,b4085,-1.0,4085,-1.0,,,,,156,0,
1568096314372,q5535,c,u10391,q,b4067,1.0,5535,25000.0,False,28000.0,100.0,1.0,156,0,1.0
1568096323326,e4067,-1,u10391,e,b4067,-1.0,4067,-1.0,,,,,157,0,
1568096472098,q6945,c,u10391,q,b5213,1.0,6945,,False,25000.0,101.0,1.0,157,0,1.0
1568096482715,q6945,d,u10391,q,b5213,0.0,6945,26500.0,False,26500.0,101.0,0.8,157,0,2.0
1568096521977,e5213,-1,u10391,e,b5213,-1.0,5213,-1.0,,,,,158,0,
1568096633535,q6784,b,u10391,q,b5172,0.0,6784,28250.0,False,26500.0,101.0,0.6,158,0,1.0
1568096656917,e5172,-1,u10391,e,b5172,-1.0,5172,-1.0,,,,,159,0,
1568096775679,q6652,d,u10391,q,b5109,0.0,6652,29750.0,False,28250.0,101.0,0.4,159,0,1.0
1568096797332,e5109,-1,u10391,e,b5109,-1.0,5109,-1.0,,,,,160,0,
1568096928488,q6612,a,u10391,q,b5099,1.0,6612,32750.0,False,29750.0,102.0,0.4,160,0,1.0
1568096968713,e5099,-1,u10391,e,b5099,-1.0,5099,-1.0,,,,,161,0,
1568163698551,q8108,a,u10391,q,b5579,0.0,8108,,False,32750.0,102.0,0.2,161,0,1.0
1568163717403,e5579,-1,u10391,e,b5579,-1.0,5579,-1.0,,,,,162,0,
1568163728838,q11168,a,u10391,q,b8221,1.0,11168,21000.0,False,,103.0,0.4,162,0,1.0
1568163752475,e8221,-1,u10391,e,b8221,-1.0,8221,-1.0,,,,,163,0,
1568163806221,e61,-1,u10391,e,b61,-1.0,61,-1.0,,,,,164,0,
1568163827039,q173,c,u10391,q,b173,0.0,173,,False,21000.0,103.0,0.4,164,0,1.0
1568163831526,q173,d,u10391,q,b173,0.0,173,26000.0,False,26000.0,103.0,0.4,164,0,2.0
1568163843037,e173,-1,u10391,e,b173,-1.0,173,-1.0,,,,,165,0,
1568163857969,q104,a,u10391,q,b104,0.0,104,,False,26000.0,103.0,0.2,165,0,1.0
1568163858960,q104,b,u10391,q,b104,1.0,104,18000.0,False,18000.0,104.0,0.4,165,0,2.0
1568163873824,e104,-1,u10391,e,b104,-1.0,104,-1.0,,,,,166,0,
1568163899021,q11125,d,u10391,q,b8178,1.0,11125,29000.0,False,18000.0,105.0,0.4,166,0,1.0
1568163913929,e8178,-1,u10391,e,b8178,-1.0,8178,-1.0,,,,,167,0,
1568164283107,q1360,b,u10391,q,b1360,0.0,1360,17000.0,False,29000.0,105.0,0.4,167,0,1.0
1568164298751,e1360,-1,u10391,e,b1360,-1.0,1360,-1.0,,,,,168,0,
1568164316097,q973,b,u10391,q,b973,1.0,973,18000.0,False,17000.0,106.0,0.6,168,0,1.0
1568164329740,e973,-1,u10391,e,b973,-1.0,973,-1.0,,,,,169,0,
1568164347406,q1339,c,u10391,q,b1339,1.0,1339,18000.0,False,18000.0,107.0,0.8,169,0,1.0
1568164361558,e1339,-1,u10391,e,b1339,-1.0,1339,-1.0,,,,,170,0,
1568164386925,q757,c,u10391,q,b757,1.0,757,26000.0,False,18000.0,108.0,0.8,170,0,1.0
1568164420772,e757,-1,u10391,e,b757,-1.0,757,-1.0,,,,,171,0,
1568164441540,q732,b,u10391,q,b732,0.0,732,21000.0,False,26000.0,108.0,0.6,171,0,1.0
1568164798264,e732,-1,u10391,e,b732,-1.0,732,-1.0,,,,,172,0,
1568164815370,q758,b,u10391,q,b758,0.0,758,17000.0,False,21000.0,108.0,0.6,172,0,1.0
1568164830219,e758,-1,u10391,e,b758,-1.0,758,-1.0,,,,,173,0,
1568164848032,q245,a,u10391,q,b245,0.0,245,18000.0,False,17000.0,108.0,0.4,173,0,1.0
1568164868536,e245,-1,u10391,e,b245,-1.0,245,-1.0,,,,,174,0,
1568164881030,q291,a,u10391,q,b291,1.0,291,13000.0,False,18000.0,109.0,0.4,174,0,1.0
1568164889908,e291,-1,u10391,e,b291,-1.0,291,-1.0,,,,,175,0,
1568164901575,q961,a,u10391,q,b961,1.0,961,13000.0,False,13000.0,110.0,0.4,175,0,1.0
1568165264432,e961,-1,u10391,e,b961,-1.0,961,-1.0,,,,,176,0,
1568165284715,q369,b,u10391,q,b369,0.0,369,20000.0,False,13000.0,110.0,0.4,176,0,1.0
1568165298767,e369,-1,u10391,e,b369,-1.0,369,-1.0,,,,,177,0,
1568165319577,q1394,c,u10391,q,b1394,0.0,1394,21000.0,False,20000.0,110.0,0.4,177,0,1.0
1568165328404,e1394,-1,u10391,e,b1394,-1.0,1394,-1.0,,,,,178,0,
1568165349845,q261,c,u10391,q,b261,1.0,261,22000.0,False,21000.0,111.0,0.6,178,0,1.0
1568165361045,e261,-1,u10391,e,b261,-1.0,261,-1.0,,,,,179,0,
1568165374392,q797,b,u10391,q,b797,1.0,797,16000.0,False,22000.0,112.0,0.6,179,0,1.0
1568165385721,e797,-1,u10391,e,b797,-1.0,797,-1.0,,,,,180,0,
1568165403054,q356,b,u10391,q,b356,1.0,356,18000.0,False,16000.0,113.0,0.6,180,0,1.0
1568165413276,e356,-1,u10391,e,b356,-1.0,356,-1.0,,,,,181,0,
1568165432081,q294,b,u10391,q,b294,0.0,294,22000.0,False,18000.0,113.0,0.6,181,0,1.0
1568165433462,q294,a,u10391,q,b294,1.0,294,,False,22000.0,114.0,0.8,181,0,2.0
1568165435065,q294,b,u10391,q,b294,0.0,294,22000.0,False,22000.0,114.0,0.6,181,0,3.0
1568165447478,e294,-1,u10391,e,b294,-1.0,294,-1.0,,,,,182,0,
1568165466783,q1239,b,u10391,q,b1239,0.0,1239,21000.0,False,22000.0,114.0,0.4,182,0,1.0
1568165481353,e1239,-1,u10391,e,b1239,-1.0,1239,-1.0,,,,,183,0,
1568165498396,q796,c,u10391,q,b796,0.0,796,17000.0,False,21000.0,114.0,0.2,183,0,1.0
1568165513090,e796,-1,u10391,e,b796,-1.0,796,-1.0,,,,,184,0,
1568166792793,q9780,b,u10391,q,b7131,1.0,9780,,False,17000.0,115.0,0.4,184,0,1.0
1568166799593,q9780,a,u10391,q,b7131,0.0,9780,25000.0,False,25000.0,115.0,0.2,184,0,2.0
1568166840672,e7131,-1,u10391,e,b7131,-1.0,7131,-1.0,,,,,185,0,
1568166859691,q6010,a,u10391,q,b4542,1.0,6010,19000.0,False,25000.0,116.0,0.4,185,0,1.0
1568166876874,e4542,-1,u10391,e,b4542,-1.0,4542,-1.0,,,,,186,0,
1568166909222,q4425,c,u10391,q,b2957,1.0,4425,,False,19000.0,117.0,0.6,186,0,1.0
1568166912538,q4425,d,u10391,q,b2957,0.0,4425,36000.0,False,36000.0,117.0,0.6,186,0,2.0
1568166933691,e2957,-1,u10391,e,b2957,-1.0,2957,-1.0,,,,,187,0,
1568166956383,q5648,d,u10391,q,b4180,1.0,5648,25000.0,False,36000.0,118.0,0.6,187,0,1.0
1568166973221,e4180,-1,u10391,e,b4180,-1.0,4180,-1.0,,,,,188,0,
1568167416311,q17130,a,u10391,q,b11367,1.0,17130,8000.0,False,25000.0,119.0,0.8,188,0,1.0
1568167429944,e11367,-1,u10391,e,b11367,-1.0,11367,-1.0,,,,,189,0,
1568167442125,q6278,c,u10391,q,b4810,1.0,6278,17000.0,False,8000.0,120.0,0.8,189,0,1.0
1568167456789,e4810,-1,u10391,e,b4810,-1.0,4810,-1.0,,,,,190,0,
1568167467303,q6455,a,u10391,q,b4987,1.0,6455,11000.0,False,17000.0,121.0,0.8,190,0,1.0
1568167478432,e4987,-1,u10391,e,b4987,-1.0,4987,-1.0,,,,,191,0,
1568167497470,q5203,a,u10391,q,b3735,0.0,5203,19000.0,False,11000.0,121.0,0.8,191,0,1.0
1568167524287,e3735,-1,u10391,e,b3735,-1.0,3735,-1.0,,,,,192,0,
1568167542428,q9018,c,u10391,q,b6369,1.0,9018,18000.0,False,19000.0,122.0,0.8,192,0,1.0
1568167553699,e6369,-1,u10391,e,b6369,-1.0,6369,-1.0,,,,,193,0,
1568167570840,q9631,a,u10391,q,b6982,0.0,9631,18000.0,False,18000.0,122.0,0.6,193,0,1.0
1568167588949,e6982,-1,u10391,e,b6982,-1.0,6982,-1.0,,,,,194,0,
1568167597637,q5304,a,u10391,q,b3836,0.0,5304,9000.0,False,18000.0,122.0,0.4,194,0,1.0
1568167613042,e3836,-1,u10391,e,b3836,-1.0,3836,-1.0,,,,,195,0,
1568167657852,q6221,c,u10391,q,b4753,1.0,6221,46000.0,False,9000.0,123.0,0.4,195,0,1.0
1568167678094,e4753,-1,u10391,e,b4753,-1.0,4753,-1.0,,,,,196,0,
1568167691337,q8968,b,u10391,q,b6319,1.0,8968,13000.0,False,46000.0,124.0,0.6,196,0,1.0
1568167700283,e6319,-1,u10391,e,b6319,-1.0,6319,-1.0,,,,,197,0,
1568167718869,q4432,a,u10391,q,b2964,1.0,4432,19000.0,False,13000.0,125.0,0.6,197,0,1.0
1568167729304,e2964,-1,u10391,e,b2964,-1.0,2964,-1.0,,,,,198,0,
1568167749042,q8663,b,u10391,q,b6014,0.0,8663,,False,19000.0,125.0,0.6,198,0,1.0
1568167750575,q8663,a,u10391,q,b6014,1.0,8663,23000.0,False,23000.0,126.0,0.8,198,0,2.0
1568167763538,e6014,-1,u10391,e,b6014,-1.0,6014,-1.0,,,,,199,0,
1568167793435,q4115,b,u10391,q,b2647,1.0,4115,33000.0,False,23000.0,127.0,0.8,199,0,1.0
1568167811081,e2647,-1,u10391,e,b2647,-1.0,2647,-1.0,,,,,200,0,
1568167836641,q9927,b,u10391,q,b7278,1.0,9927,26000.0,False,33000.0,128.0,0.8,200,0,1.0
1568167850037,e7278,-1,u10391,e,b7278,-1.0,7278,-1.0,,,,,201,0,
1568167862393,q6742,d,u10391,q,b5148,1.0,6742,12000.0,False,26000.0,129.0,0.8,201,0,1.0
1568167872750,e5148,-1,u10391,e,b5148,-1.0,5148,-1.0,,,,,202,0,
1568167904317,q4002,d,u10391,q,b2534,1.0,4002,32000.0,False,12000.0,130.0,1.0,202,0,1.0
1568167931439,e2534,-1,u10391,e,b2534,-1.0,2534,-1.0,,,,,203,0,
1568167948941,q3985,b,u10391,q,b2517,0.0,3985,18000.0,False,32000.0,130.0,0.8,203,0,1.0
1568167948941,q3985,b,u10391,q,b2517,0.0,3985,31000.0,False,24500.0,130.0,0.6,203,0,2.0
1568167967971,e2517,-1,u10391,e,b2517,-1.0,2517,-1.0,,,,,204,0,
1568167990048,q8510,c,u10391,q,b5861,1.0,8510,22000.0,False,24500.0,131.0,0.6,204,0,1.0
1568168024297,e5861,-1,u10391,e,b5861,-1.0,5861,-1.0,,,,,205,0,
1568168053657,q6075,a,u10391,q,b4607,1.0,6075,30000.0,False,22000.0,132.0,0.6,205,0,1.0
1568168065880,e4607,-1,u10391,e,b4607,-1.0,4607,-1.0,,,,,206,0,
1568168082023,q3700,d,u10391,q,b2232,0.0,3700,,False,30000.0,132.0,0.4,206,0,1.0
1568168084098,q3700,c,u10391,q,b2232,0.0,3700,,False,24000.0,132.0,0.4,206,0,2.0
1568168089316,q3700,a,u10391,q,b2232,1.0,3700,24000.0,False,24000.0,133.0,0.6,206,0,3.0
1568168111444,e2232,-1,u10391,e,b2232,-1.0,2232,-1.0,,,,,207,0,
1568168134046,q5040,b,u10391,q,b3572,0.0,5040,23000.0,False,24000.0,133.0,0.4,207,0,1.0
1568168154991,e3572,-1,u10391,e,b3572,-1.0,3572,-1.0,,,,,208,0,
1568168173451,q10199,c,u10391,q,b7550,1.0,10199,19000.0,False,23000.0,134.0,0.4,208,0,1.0
1568168184144,e7550,-1,u10391,e,b7550,-1.0,7550,-1.0,,,,,209,0,
1568972533011,l442,-1,u10391,l,b442,-1.0,442,-1.0,,,,,209,1,
1568972724584,l442,-1,u10391,l,b442,-1.0,442,-1.0,,,,,209,2,
1568972724756,l443,-1,u10391,l,b443,-1.0,443,-1.0,,,,,209,3,
1568973039866,l443,-1,u10391,l,b443,-1.0,443,-1.0,,,,,209,4,
1568973905791,e4859,-1,u10391,e,b4859,-1.0,4859,-1.0,,,,,210,4,
1568973968017,q4807,a,u10391,q,b3339,0.0,4807,21000.0,False,19000.0,134.0,0.4,210,4,1.0
1568973985407,e3339,-1,u10391,e,b3339,-1.0,3339,-1.0,,,,,211,4,
1568974003227,q5710,a,u10391,q,b4242,1.0,5710,18000.0,False,21000.0,135.0,0.6,211,4,1.0
1568974018230,e4242,-1,u10391,e,b4242,-1.0,4242,-1.0,,,,,212,4,
1568974026758,q17295,a,u10391,q,b11532,1.0,17295,10000.0,False,18000.0,136.0,0.6,212,4,1.0
1568974047103,e11532,-1,u10391,e,b11532,-1.0,11532,-1.0,,,,,213,4,
1568974081285,q4846,d,u10391,q,b3378,1.0,4846,35000.0,False,10000.0,137.0,0.8,213,4,1.0
1568974123426,e3378,-1,u10391,e,b3378,-1.0,3378,-1.0,,,,,214,4,
1568974142042,q5718,d,u10391,q,b4250,0.0,5718,19000.0,False,35000.0,137.0,0.6,214,4,1.0
1568974166710,e4250,-1,u10391,e,b4250,-1.0,4250,-1.0,,,,,215,4,
1568974180111,q4699,a,u10391,q,b3231,1.0,4699,14000.0,False,19000.0,138.0,0.8,215,4,1.0
1568974207108,e3231,-1,u10391,e,b3231,-1.0,3231,-1.0,,,,,216,4,
1568974237906,q8572,a,u10391,q,b5923,1.0,8572,34000.0,False,14000.0,139.0,0.8,216,4,1.0
1568974259428,e5923,-1,u10391,e,b5923,-1.0,5923,-1.0,,,,,217,4,
1568974285212,q4582,c,u10391,q,b3114,0.0,4582,26000.0,False,34000.0,139.0,0.6,217,4,1.0
1568974298061,e3114,-1,u10391,e,b3114,-1.0,3114,-1.0,,,,,218,4,
1568974322721,q5218,a,u10391,q,b3750,1.0,5218,25000.0,False,26000.0,140.0,0.6,218,4,1.0
1568975501697,e3750,-1,u10391,e,b3750,-1.0,3750,-1.0,,,,,219,4,
1568975528121,q4304,c,u10391,q,b2836,1.0,4304,,False,25000.0,141.0,0.8,219,4,1.0
1568975543884,q4304,a,u10391,q,b2836,0.0,4304,43000.0,False,43000.0,141.0,0.6,219,4,2.0
1568975568603,e2836,-1,u10391,e,b2836,-1.0,2836,-1.0,,,,,220,4,
1568975589922,q9882,b,u10391,q,b7233,1.0,9882,25000.0,False,43000.0,142.0,0.6,220,4,1.0
1568975607993,e7233,-1,u10391,e,b7233,-1.0,7233,-1.0,,,,,221,4,
1568975639704,q6170,c,u10391,q,b4702,0.0,6170,34000.0,False,25000.0,142.0,0.6,221,4,1.0
1568975658784,e4702,-1,u10391,e,b4702,-1.0,4702,-1.0,,,,,222,4,
1568975676220,q4883,c,u10391,q,b3415,0.0,4883,18000.0,False,34000.0,142.0,0.4,222,4,1.0
1568975691476,e3415,-1,u10391,e,b3415,-1.0,3415,-1.0,,,,,223,4,
1568975713931,q4553,d,u10391,q,b3085,1.0,4553,26000.0,False,10500.0,143.0,0.4,223,4,1.0
1568975727556,e3085,-1,u10391,e,b3085,-1.0,3085,-1.0,,,,,224,4,
1568975743055,q10093,b,u10391,q,b7444,1.0,10093,16000.0,False,26000.0,144.0,0.6,224,4,1.0
1568975753571,e7444,-1,u10391,e,b7444,-1.0,7444,-1.0,,,,,225,4,
1568975764426,l538,-1,u10391,l,b538,-1.0,538,-1.0,,,,,225,5,
1568976028144,l538,-1,u10391,l,b538,-1.0,538,-1.0,,,,,225,6,
1568976057323,q3985,b,u10391,q,b2517,0.0,3985,18000.0,False,16000.0,144.0,0.4,225,6,3.0
1568976057323,q3985,b,u10391,q,b2517,0.0,3985,31000.0,False,24500.0,144.0,0.4,225,6,4.0
1568976075160,e2517,-1,u10391,e,b2517,-1.0,2517,-1.0,,,,,226,6,
1568976078076,q4883,a,u10391,q,b3415,1.0,4883,3000.0,False,24500.0,145.0,0.6,226,6,2.0
1568976087135,e3415,-1,u10391,e,b3415,-1.0,3415,-1.0,,,,,227,6,
1568976123588,q4127,a,u10391,q,b2659,1.0,4127,32000.0,False,10500.0,146.0,0.6,227,6,1.0
1568976135045,e2659,-1,u10391,e,b2659,-1.0,2659,-1.0,,,,,228,6,
1568976149896,q4569,b,u10391,q,b3101,1.0,4569,15000.0,False,32000.0,147.0,0.6,228,6,1.0
1568976163921,e3101,-1,u10391,e,b3101,-1.0,3101,-1.0,,,,,229,6,
1568976191828,q6415,b,u10391,q,b4947,1.0,6415,28000.0,False,15000.0,148.0,0.8,229,6,1.0
1568976222486,e4947,-1,u10391,e,b4947,-1.0,4947,-1.0,,,,,230,6,
1568976234627,q8984,c,u10391,q,b6335,1.0,8984,14000.0,False,28000.0,149.0,1.0,230,6,1.0
1568976248419,e6335,-1,u10391,e,b6335,-1.0,6335,-1.0,,,,,231,6,
1568976264427,q6025,d,u10391,q,b4557,0.0,6025,18000.0,False,14000.0,149.0,0.8,231,6,1.0
1568976286126,e4557,-1,u10391,e,b4557,-1.0,4557,-1.0,,,,,232,6,
1568976504846,q6872,c,u10391,q,b5194,0.0,6872,43250.0,False,18000.0,149.0,0.6,232,6,1.0
1568976557221,e5194,-1,u10391,e,b5194,-1.0,5194,-1.0,,,,,233,6,
1568976690505,q10367,b,u10391,q,b7694,0.0,10367,33500.0,False,43250.0,149.0,0.4,233,6,1.0
1568976736537,e7694,-1,u10391,e,b7694,-1.0,7694,-1.0,,,,,234,6,
1568976917582,q10648,c,u10391,q,b7923,0.0,10648,45750.0,False,33500.0,149.0,0.2,234,6,1.0
1568977044181,e7923,-1,u10391,e,b7923,-1.0,7923,-1.0,,,,,235,6,
1568977190042,q6876,d,u10391,q,b5195,0.0,6876,36500.0,False,45750.0,149.0,0.0,235,6,1.0
1568977266036,e5195,-1,u10391,e,b5195,-1.0,5195,-1.0,,,,,236,6,
1568977332339,q554,c,u10391,q,b554,1.0,554,21000.0,False,36500.0,150.0,0.2,236,6,1.0
1568977341916,e554,-1,u10391,e,b554,-1.0,554,-1.0,,,,,237,6,
1568977360608,q420,b,u10391,q,b420,1.0,420,19000.0,False,21000.0,151.0,0.4,237,6,1.0
1568977372904,e420,-1,u10391,e,b420,-1.0,420,-1.0,,,,,238,6,
1568977389709,q312,a,u10391,q,b312,0.0,312,18000.0,False,19000.0,151.0,0.4,238,6,1.0
1568977404130,e312,-1,u10391,e,b312,-1.0,312,-1.0,,,,,239,6,
1568977427129,q1314,c,u10391,q,b1314,0.0,1314,23000.0,False,18000.0,151.0,0.4,239,6,1.0
1568977439057,e1314,-1,u10391,e,b1314,-1.0,1314,-1.0,,,,,240,6,
1568977463080,q600,c,u10391,q,b600,1.0,600,24000.0,False,23000.0,152.0,0.6,240,6,1.0
1568977473732,e600,-1,u10391,e,b600,-1.0,600,-1.0,,,,,241,6,
1568977494533,q1259,b,u10391,q,b1259,1.0,1259,21000.0,False,24000.0,153.0,0.6,241,6,1.0
1568977504284,e1259,-1,u10391,e,b1259,-1.0,1259,-1.0,,,,,242,6,
1568977534876,e997,-1,u10391,e,b997,-1.0,997,-1.0,,,,,243,6,
1568977552435,q622,b,u10391,q,b622,0.0,622,18000.0,False,21000.0,153.0,0.4,243,6,1.0
1568977561646,e622,-1,u10391,e,b622,-1.0,622,-1.0,,,,,244,6,
1568977595505,e439,-1,u10391,e,b439,-1.0,439,-1.0,,,,,245,6,
1568977613554,q729,b,u10391,q,b729,1.0,729,20000.0,False,18000.0,154.0,0.6,245,6,1.0
1568977629181,e729,-1,u10391,e,b729,-1.0,729,-1.0,,,,,246,6,
1568977663702,q5098,c,u10391,q,b3630,1.0,5098,10000.0,False,20000.0,155.0,0.8,246,6,1.0
1568977684085,e3630,-1,u10391,e,b3630,-1.0,3630,-1.0,,,,,247,6,
1568977705686,q4538,b,u10391,q,b3070,1.0,4538,26000.0,False,10000.0,156.0,0.8,247,6,1.0
1568977727771,e3070,-1,u10391,e,b3070,-1.0,3070,-1.0,,,,,248,6,
1568977740973,q9764,c,u10391,q,b7115,1.0,9764,14000.0,False,26000.0,157.0,0.8,248,6,1.0
1568977755017,e7115,-1,u10391,e,b7115,-1.0,7115,-1.0,,,,,249,6,
1568977767245,q5657,c,u10391,q,b4189,0.0,5657,20000.0,False,14000.0,157.0,0.8,249,6,1.0
1568977783832,e4189,-1,u10391,e,b4189,-1.0,4189,-1.0,,,,,250,6,
1568977804118,q4526,d,u10391,q,b3058,1.0,4526,21000.0,False,20000.0,158.0,0.8,250,6,1.0
1568977817637,e3058,-1,u10391,e,b3058,-1.0,3058,-1.0,,,,,251,6,
1568977832587,q5349,a,u10391,q,b3881,1.0,5349,16000.0,False,21000.0,159.0,0.8,251,6,1.0
1568977843436,e3881,-1,u10391,e,b3881,-1.0,3881,-1.0,,,,,252,6,
1568977890940,q9683,d,u10391,q,b7034,0.0,9683,48000.0,False,16000.0,159.0,0.6,252,6,1.0
1568977922773,e7034,-1,u10391,e,b7034,-1.0,7034,-1.0,,,,,253,6,
1568977961624,q3989,a,u10391,q,b2521,1.0,3989,40000.0,False,48000.0,160.0,0.6,253,6,1.0
1568977974881,e2521,-1,u10391,e,b2521,-1.0,2521,-1.0,,,,,254,6,
1568978018065,q5078,a,u10391,q,b3610,0.0,5078,43000.0,False,40000.0,160.0,0.6,254,6,1.0
1568978034362,e3610,-1,u10391,e,b3610,-1.0,3610,-1.0,,,,,255,6,
1568978061886,q4494,b,u10391,q,b3026,1.0,4494,28000.0,False,43000.0,161.0,0.6,255,6,1.0
1568978792642,e3026,-1,u10391,e,b3026,-1.0,3026,-1.0,,,,,256,6,
